,삼성전자,SK하이닉스,NAVER,카카오,LG화학,삼성바이오로직스,삼성SDI,현대차,셀트리온,기아,POSCO,삼성물산,LG전자,현대모비스,SK이노베이션,LG생활건강,SK텔레콤,KB금융,신한지주,SK,엔씨소프트,한국전력,SK아이이테크놀로지,HMM,삼성생명,LG,SK바이오사이언스,삼성에스디에스,삼성전기,아모레퍼시픽,하나금융지주,포스코케미칼,넷마블,하이브,KT&G,두산중공업,S-Oil,대한항공,삼성화재,고려아연,SK바이오팜,한국조선해양,롯데케미칼,KT,한온시스템,LG디스플레이,우리금융지주,기업은행,현대글로비스,한화솔루션,CJ제일제당,현대제철,LG유플러스,금호석유,코웨이,현대건설,SKC,한국타이어앤테크놀로지,미래에셋증권,강원랜드,현대중공업지주,한국금융지주,LG이노텍,한미사이언스,아모레G,이마트,삼성엔지니어링,오리온,두산밥캣,한진칼,유한양행,삼성중공업,DB손해보험,삼성카드,CJ대한통운,GS,쌍용C&E,롯데지주,삼성증권,팬오션,한미약품,효성티앤씨,GS건설,일진머티리얼즈,GS리테일,호텔신라,NH투자증권,대우조선해양,녹십자,신풍제약,한국가스공사,씨에스윈드,메리츠증권,현대미포조선,두산퓨얼셀,한국항공우주,휠라홀딩스,한화시스템,포스코인터내셔널,KCC,키움증권,롯데쇼핑,에스원,한솔케미칼,동서,대우건설,만도,한화생명,SK케미칼,CJ,DB하이텍,BGF리테일,한샘,DL이앤씨,제일기획,한화에어로스페이스,OCI,현대로템,효성첨단소재,현대위아,신세계,BNK금융지주,효성,하이트진로,현대해상,LS,한화,대한전선,현대엘리베이,대웅,코오롱인더,HDC현대산업개발,농심,한전기술,대웅제약,동국제강,오뚜기,LS ELECTRIC,금호타이어,한전KPS,현대백화점,롯데정밀화학,영원무역,한국앤컴퍼니,KG동부제철,대한유화,아이에스동서,지누스,DL,두산,SK네트웍스,종근당,부광약품,녹십자홀딩스,코스맥스,신세계인터내셔날,아시아나항공,롯데칠성,롯데관광개발,두산인프라코어,영풍,이노션,한국콜마,세방전지,태광산업,후성,한올바이오파마,LX인터내셔널,더블유게임즈,동원시스템즈,풍산,CJ CGV,오리온홀딩스,보령제약,쿠쿠홈시스,영진약품,현대홈쇼핑,휴켐스,GKL,현대그린푸드,화승엔터프라이즈,한섬,LIG넥스원,삼양홀딩스,대상,SK디스커버리,쿠쿠홀딩스,SNT모티브,넥센타이어,동원산업,LX하우시스,동원F&B,한세실업,롯데하이마트,LX홀딩스,락앤락,삼양식품,일양약품,JW중외제약,F&F홀딩스
삼성전자,1.0,0.95637032038583,0.8212972175951503,0.20694420281624737,0.9190331589995041,0.6758731045337831,0.9624498297678175,0.9500562106440129,0.5207864234986707,0.9641152198775667,0.8964006648094979,0.8929320388155949,0.9615091477470026,0.9529468448698527,0.9511239296669525,0.7631497875193692,0.7928885115580653,0.8708163281509554,0.7686246614945081,0.7481913627216495,0.6554489303121735,0.8180292792597776,0.26174708440866956,0.7679080237323368,0.9352558877746685,0.8609264174044795,0.015026632759241706,0.76851811672178,0.968483697378236,0.8626303271377904,0.895333304105416,0.9443245194056524,0.3640059830874388,0.5542635740307253,0.29321348788698554,0.676681581256799,0.7228621028738705,0.9134349736977166,0.44151714901153843,0.6622168125572434,-0.7762361312172402,0.8290512389580361,0.9169261723936112,0.6722507520180567,0.9658398728111431,0.9548116456865828,0.7950657904091465,0.6826909674586614,0.911192874622864,0.8351192936921021,0.7825688602567517,0.9302558319256614,0.44338102862261775,0.9268080603990831,0.21902508995847972,0.7955968221356893,0.8919505837571003,0.9406724350583755,0.8272302917913706,0.6604480411247718,-0.31640704817675014,0.9061879752416937,0.8758302173688309,0.8566515236572365,0.6883754231123105,0.9232820452571414,0.6157890490799298,-0.14758291302668988,0.7917533286898947,-0.6540685006628753,-0.24198648605321957,0.8159949475812285,0.3486057110384446,0.8075756222211741,0.7296300400865745,0.5973333521254178,0.8925771505057789,0.6013704544151905,0.9156434802208193,0.823736806240747,0.8745264996376728,0.7616347623760776,0.9517648580811193,0.845763766463309,0.2726424264548568,0.7474359916402763,0.8871799319541537,0.7721283201579286,0.8724753077954059,0.36989090589765705,0.8444769413911901,0.5292194048223496,0.8192271565886448,0.8051538541344032,0.779941100427232,0.8584175774762607,0.7904334023260059,0.9679274749521046,0.7894656994578265,0.7732468052057753,0.905499829926345,0.9107681350247692,-0.4355870119566048,0.915653093666305,0.871068029157757,0.8586439922201585,0.9852939373253364,0.912854251798907,0.5456529105162032,0.7822834727370347,0.9434227355477819,0.6159861290987771,0.6867150430690893,-0.016503041713961622,0.7596334166918468,0.8479201901846339,0.9502349457642428,0.8195243992088314,0.7791462002166762,0.921357436901013,0.697386441098975,0.7861522921825166,0.7531917485337061,0.03520533778126598,0.030173724299592402,0.930447769174134,0.8882694273892101,0.6178696944460382,-0.33459628276970343,0.761265583644035,0.802825099420434,0.9047181427663135,-0.3748029081829498,0.557753670210983,0.732917288537962,0.7184160176949981,0.2542391532878122,0.777976226118513,0.5872785847914024,0.3794674031099634,0.8647118145646414,0.8513162728741648,0.8511787897955497,0.8328839890049501,0.49502442230766713,0.9283074289448732,0.922330213729573,0.6841407808800244,0.23807422212109755,0.6141559353669654,0.5983174286581459,0.5100783634227353,-0.4512905270842118,0.8716786555298572,0.7088910166228648,0.3573017178811022,0.8433506821708193,0.7523759905813476,0.7578230997802515,0.7051612980081781,0.7368721644922189,0.7756182742813109,0.8869599958292211,0.9202744893720847,0.7682447670720682,0.8351663226791568,-0.14758469831733162,0.9452482540347765,-0.06664930267994208,0.9197032061597499,0.8759462933296738,0.7949975035990562,0.577075347537212,0.9063804782548867,0.6216698953622828,0.22569697987886178,0.8462338730779294,0.7828540469209613,0.7118749788491915,0.784043626475515,0.7351960060072078,0.714019811175257,0.7864111638022786,0.8326201140700074,0.5295376849886694,0.56609507624233,0.8274001000904205,0.8778377259123181,0.7795814761701335,0.7918963911534465,0.8320459479114708,0.4672520733903913,0.8023419473011353,0.7974450895243396,-0.02573067777267944,0.6928480200785416,-0.5883933962148487,-0.2875668848396097,-0.30137338910762623,0.11581007585274009
SK하이닉스,0.95637032038583,1.0,0.7321142482445124,0.16786261146695125,0.80079166326561,0.5297852549848322,0.8852730803040317,0.850471428289907,0.42362586009563813,0.9137504421518772,0.8689350701841684,0.8005734357810274,0.9079303099365793,0.8816187123829313,0.889010641548497,0.6378880530272487,0.7183383811902206,0.8243305296051968,0.7460027611811666,0.7216394930094178,0.5976138733675141,0.8006163664937035,0.19749175582172027,0.7400019930951162,0.8544483627961529,0.778334407842198,-0.039995102744667325,0.7406265890645887,0.9185567780118173,0.8749815132865124,0.8514942290397073,0.9099487523351923,0.16416472594360926,0.5575245614358556,0.15125557952282012,0.5319356307799902,0.7522253695981883,0.8892898653371992,0.3876023850129172,0.5608064440443328,-0.7592813458854747,0.8233378685447733,0.8998585239992537,0.6422773647161704,0.9071039109714144,0.9151901326088673,0.7454558067543567,0.6193653956763852,0.8191557966839128,0.6922561773239755,0.6300377518756098,0.881515254434364,0.43478951989427056,0.8989516022449611,0.0016250666974501453,0.7627788103102591,0.8144347947406555,0.8865102859100829,0.6845779962478672,0.6930053824972662,-0.26934711570725867,0.8336800706150873,0.8287784750867276,0.7063644491271428,0.7423700596934756,0.8592896649534879,0.5667320217385284,-0.1968766062191177,0.7369815407674994,-0.6794650023186055,-0.17741608362120095,0.782414860081162,0.25300829173055456,0.8062616357648519,0.6398378595169715,0.6459486185318387,0.8505401602400051,0.5779079861936024,0.8542171208107974,0.812884804985391,0.7893100892120702,0.7567840393310749,0.9224410123454132,0.810250961405985,0.345074230918909,0.739811724680178,0.8524519376657538,0.6860608950651245,0.7703663358549452,0.20857888166263863,0.8304856328036556,0.35254051159119254,0.7967583967294725,0.7919795362586839,0.6265807756454272,0.8905967177903736,0.7112525205386766,0.9434984435398749,0.7939399334811629,0.7421840324607265,0.8053532184182131,0.9490938395184256,-0.5072617848363338,0.8549485261909261,0.7840487254997491,0.8600058224470627,0.9442423154293701,0.9068015115353645,0.3601501610603546,0.7224458414364644,0.8773312697406987,0.6958164891556492,0.5635663602730432,-0.20585503398351987,0.650089885003879,0.8085690329776775,0.9132042777625536,0.7712870066079549,0.7494178511426219,0.878711846714845,0.7746479306023896,0.7394463956727021,0.6867120978114559,-0.03220057137375721,0.03776328249238887,0.8354390245705156,0.7694950664661628,0.5518798165220534,-0.1875263320844338,0.6491007797828308,0.772232493628856,0.8466703024063494,-0.46901205324435546,0.5211887676429906,0.6869106286477216,0.6817174343768639,0.16975720600961522,0.6237462931727399,0.5153174019559065,0.37229630335512054,0.9107541089808278,0.7346563105463576,0.834638406417646,0.7287786529112105,0.49019743359393503,0.9170767093397257,0.8304172913030543,0.5566365097883728,0.21457697462709838,0.5245373296500071,0.6054385270209498,0.34803729682825707,-0.5132522936386045,0.8034930367656442,0.6190773293079364,0.5103269465806232,0.8487873205641735,0.7702163161740454,0.6741099349822379,0.5962856253375812,0.7389705242366199,0.7511992494773794,0.8411891595791845,0.9089576192358888,0.7664193345348274,0.701520517355813,-0.2902280682744071,0.9202978539877319,-0.18978581781929946,0.9291275217963674,0.8192449461501834,0.7945340668435529,0.5904692825556339,0.8596825366862468,0.5148150771949894,0.05326765434031797,0.8012268098505223,0.6744945575410006,0.7931617569023698,0.7952242927704168,0.7441135946283126,0.6885690245886751,0.7216653159603121,0.7798451602978509,0.385206937806095,0.38508057179194155,0.8321508376562508,0.7684277825044447,0.791424059918555,0.7826910330215275,0.7567329690093128,0.49424516563081367,0.7332497296233276,0.7362620949554638,-0.02202594915086991,0.7384058296663021,-0.5991133929022378,-0.45543482511728434,-0.40051361229219773,0.20928406369707991
NAVER,0.8212972175951503,0.7321142482445124,1.0,0.17028618107137827,0.8483033038753857,0.8029120552629807,0.8898968106928978,0.8700662757067458,0.4785174793504794,0.8793266792338762,0.8235237362981872,0.7704081946369887,0.894126685705038,0.8209458799332401,0.8631280953658298,0.7921296661892557,0.8468361565138227,0.8071506446604002,0.7488108503858184,0.7107208189235281,0.6374447481696764,0.6129024414702869,0.4884168748176969,0.7802419201565405,0.7986137688868634,0.7940329914308301,0.10512510304379245,0.6393201473162249,0.8428319171346039,0.7430693377331407,0.8458817456249617,0.9251632279773983,0.590679173040594,0.6779683399934173,0.38696046751965324,0.7802116437618739,0.6942962270616655,0.7087594624488994,0.5425685249598949,0.7195705446959696,-0.7559358661667666,0.7370291878464709,0.7033094773338449,0.7874168830250955,0.8136612259004874,0.874679648316567,0.7873817333801626,0.6998949321920578,0.8108289643691624,0.7503493380827343,0.9171070586678973,0.8428495247545041,0.5276460496974203,0.8517394048433301,0.5034031277554776,0.8033728208172282,0.949129757083325,0.9057933775370373,0.8132362331356764,0.6118068883766571,-0.46356030548238236,0.8402896947032191,0.939618187364167,0.8031407137462792,0.5406729958451413,0.7773318026972981,0.7016202136086228,0.15194250529315337,0.826279572054952,-0.431504853923465,-0.43985341605152184,0.7089110957750542,0.6288412886188767,0.646928677499692,0.8214497026411739,0.4820851761683255,0.860373220173048,0.6002081750064324,0.7484309315148805,0.8353534823368862,0.6906267059773502,0.8043364167541832,0.8258913893846012,0.9191637024990982,0.33406351849853577,0.6568439473886497,0.7454784698961738,0.7929857320502423,0.7109978434417217,0.3892204198579919,0.7754840810727037,0.3523986480196993,0.8317644933518714,0.7612253083294153,0.8138678616447407,0.8137534758527775,0.7622455663446118,0.8525613933448154,0.8610100077100376,0.7550621999616008,0.7866481940591462,0.7275291903274135,-0.2651471505409059,0.9457191389786934,0.7623066585610416,0.7721796919863902,0.7896231838942622,0.7959953480750205,0.5332082746294735,0.7692336447885528,0.8901593197804658,0.5448427527658426,0.8530250621248684,0.3136428835520788,0.7973334716932562,0.8695404106760107,0.8801931812907501,0.8466497733964371,0.8906224032985873,0.8616934759676054,0.5520636130963786,0.8017778176029157,0.8120778130948443,0.375359620214665,0.22519098176627186,0.7993892261959337,0.8879836390885688,0.66688051633037,-0.2935912319392903,0.647515148758383,0.8810605440656553,0.8965548553820013,0.024503470831590445,0.6587934789853012,0.6279818528142653,0.7528733908069621,0.4076602164399105,0.7725493958647097,0.6802101767496094,0.4674491392052044,0.6801558648428652,0.8894568327782698,0.8248985363384183,0.8951585436459204,0.5817749203924093,0.7771952750195922,0.8907022260068471,0.6626556101971323,0.3320311794846509,0.7056550522395507,0.6913946861862735,0.44247088086423314,-0.20604573924863678,0.6528329877148262,0.8804164481943828,0.18607824409841603,0.8223504048042123,0.6866237497094929,0.9114390450201251,0.8621446245014442,0.7196173413653553,0.5501097130819977,0.8936587870224297,0.7799692537399777,0.7374898225510522,0.8092723631130269,-0.16905034308209627,0.8529301872356251,0.27299885063668344,0.8157807644502093,0.8694721066566888,0.7074678118806851,0.6108703097123604,0.8251016716746267,0.7369047423672146,0.2418262173716534,0.7181287943314496,0.6697126444705044,0.42751501657639196,0.7508898002278814,0.6945940958048036,0.8375535195609898,0.9014450832290479,0.8476779449907237,0.7098673765119249,0.6179077703774222,0.8035399759372416,0.9205021391794738,0.7988094361965695,0.7537062288045909,0.8561189429480657,0.5320553939027175,0.8206588087842395,0.8428851141603342,-0.05274208289590352,0.7621329021645818,-0.3667291387616893,-0.09231983190605611,-0.10887651739297788,-0.041446196489295324
카카오,0.20694420281624737,0.16786261146695125,0.17028618107137827,1.0,0.34649039865328374,0.14630845259345385,0.24368863805941263,0.2559706903121842,0.6193152319812244,0.11699533224616822,-0.140226240778454,0.08367467810773992,0.11612768017999522,0.3583603763833456,0.08584759563624168,0.2551977536664969,-0.2383702360414942,-0.0792122966596999,-0.26051992844564514,0.17905617549098587,0.5805114180934314,-0.04627781707565041,-0.33691460820240055,-0.3413279692134203,0.13556350684095803,-0.03616220238138807,-0.34148283434280363,0.33767517045005946,0.31993879150160404,-0.15516473577303752,-0.07776920558249281,0.13633159487087054,0.2835285771520818,-0.3468890379658276,0.10323336290254059,-0.07671774419302503,-0.33122567920335644,-0.026967012626934368,-0.3559807601523556,-0.19332686668700472,-0.010806244549227606,-0.231727412749289,0.2509343129990233,-0.34975235517628445,0.2582018177110504,0.0859324439739105,-0.1521257303873026,-0.2631635508064151,0.22392833539347454,0.406852935933468,0.22450310949673016,-0.0758493564944374,-0.5406198189582263,0.09584255312078564,0.009679088623620375,-0.28822409548824063,0.011452493677101492,0.06222932145872303,0.381379434463438,-0.16389012478599665,0.7220859955999285,-0.042163016749679864,0.11847629756459663,0.21293187648396508,-0.2933073247203118,0.3327583147126962,-0.44437416861033985,0.4720876471754268,-0.2547689281556447,-0.08578750985528454,-0.23949331038541852,0.2797081408658136,-0.21956604187913709,-0.029994350869964277,0.24890046610277566,-0.5371476619063091,-0.09181951227775281,-0.17739326145966353,-0.04634648314978496,-0.22287613468077672,0.2224752684756639,-0.3316338363261335,0.010678632407906733,0.07655861655139135,-0.0100721221591474,-0.27851081380590825,-0.10311039209998159,-0.1539075109994842,0.380149477310251,0.536636396684143,-0.035044059598473454,0.4956401074955826,-0.14505548602358978,-0.3141569427384864,0.499439272944819,0.0926350974565846,-0.17403917249380318,0.26325568546049805,-0.1071025207430612,-0.3753405293694389,0.4035631391020066,0.09640913552578058,0.22806819651097,0.08791238021840496,0.4035317985573915,-0.21445596306645745,0.1936539615428739,-0.11628565038616005,0.5785122874952874,-0.061732255394620315,0.14364248283620726,-0.27590374096773806,0.24930489103767847,-0.8065160530876048,-0.11851502214867037,-0.11481572230857515,0.06648442436765539,-0.04389558533384075,-0.1727877815111675,0.05409462118115502,-0.319879328534411,-0.2487138482402509,-0.2787724186841433,0.16504780600068905,-0.32257450834290574,0.20327447965896875,0.2562606892595377,-0.30770898576989864,-0.5438816825678562,0.31834167217972564,-0.179807993182287,0.08282184777272339,0.027154461044592834,-0.5579208073671369,-0.009393348366730237,-0.4077455446058829,0.5922475067428107,0.4746267470363536,-0.35658737036780164,-0.6614146402793593,-0.10210082120245027,0.015389033599313975,-0.10339042989968397,0.14888300068610202,-0.39208955833556564,0.28875684877751545,0.12991362518118768,0.17430400238353816,0.12620987086194618,-0.39465479204680604,-0.2746242938383832,0.653250646887049,0.31863913413338346,0.32662506237644073,-0.04499807283763533,-0.4794919975257521,-0.09612079970986041,-0.31815845069958304,0.14445251911481047,-0.1720613519338096,-0.34053445866219983,-0.03868506469947606,0.07197722918079391,-0.006410454037255635,-0.3188896427748576,0.2965513519650601,0.5001847608502965,0.007404882736393732,0.233528160467123,0.139168081869832,-0.11446284531846676,-0.10458378884904375,-0.5084021303270307,0.10682511839122366,-0.10051978034449151,0.4974871417952105,-0.0747666933225471,0.32214222566549094,-0.1638449457131041,-0.16776662854564847,-0.1851114711888197,-0.07721550960871644,0.044987680197517026,-0.17591244167259798,0.20356667369555184,0.576733022796406,-0.09959852508160734,0.20777976356812258,-0.26750170315776195,-0.038921764759454046,-0.09383850594258389,-0.451310797377687,-0.06267477005746949,0.25219728543659076,0.06298994781578125,-0.06141024385224771,0.10516101717837739,0.44092780708717205,0.3657341408636396,0.28740941442852125
LG화학,0.9190331589995041,0.80079166326561,0.8483033038753857,0.34649039865328374,1.0,0.8014313458884894,0.9457969346183951,0.9556632361424332,0.6798956296328319,0.8943078477067602,0.7920077972146172,0.8762695012215853,0.890775003234953,0.9322981986174695,0.906727355807475,0.8327838875656672,0.7360612054892172,0.797015754661942,0.6635980390235433,0.7160603877328449,0.7436896304133117,0.6891467672701531,0.20133313783300108,0.6433017745917248,0.9206870864422618,0.8540115613535121,0.05167123636628879,0.701642768724937,0.9195227282457805,0.7141699539690471,0.8113470334138998,0.8862938216034743,0.5936717419758265,0.4189432921957075,0.43998878301531036,0.7085734836395428,0.5503476842228876,0.7810816026074254,0.3927619697281027,0.6410476306405724,-0.6798253884090056,0.7012859174893459,0.8470818818277718,0.5660664262187506,0.9308561134091448,0.8754425336385963,0.7267525595322107,0.6313406268708701,0.9081384195378209,0.9301427575087404,0.8781588260983386,0.8412093362036898,0.31029823786704486,0.8515943190214785,0.4188918471185883,0.6736650838581266,0.8616202827259959,0.8821084322630318,0.9492948617124163,0.48996962374629793,-0.2364659779644441,0.8559689893222041,0.8228465750760399,0.9387574722781216,0.5040581479561718,0.8948784899382859,0.5110442974920737,0.052410890373367026,0.7072495302632368,-0.5492637963164635,-0.3508427258446426,0.7847367252206737,0.3840599743946637,0.6960752669115914,0.7420889897707268,0.384973059144877,0.8033612903934753,0.5266179405048986,0.8397952463939243,0.6922319148976052,0.9007329383662289,0.6151678822011025,0.844615090753085,0.7880059347840519,0.153218806826703,0.5878035787339705,0.7886074693476499,0.7480362310103736,0.9291086028347665,0.5933126912072766,0.7126238477891528,0.6888639134181104,0.7207427983653097,0.6707682641584392,0.9107114775864834,0.7146102537274511,0.729479171223412,0.8938129806214887,0.6736429836754535,0.6414398054955134,0.9634089054688479,0.7550411356053244,-0.28094069828236723,0.8752875513619234,0.9030289184714875,0.6940271698966652,0.9006335561178448,0.7774135456556095,0.7780125208225968,0.7171250495846736,0.8789184140815739,0.3946377838851235,0.7656268654102298,-0.06106251538597709,0.7329626755111286,0.7414329631181678,0.873535679631029,0.7328052009771953,0.6788161333999884,0.8211275224261901,0.47471396386644826,0.6975342677071679,0.6806096276289633,0.16474565377616127,-0.009235966167323225,0.9245678360377187,0.9349688769033254,0.5259747189659422,-0.5214746031555473,0.8285352493496271,0.6923227503470665,0.8460135339314282,-0.17834602026280072,0.4320664670977078,0.6754300571097152,0.6134888076294037,0.4364398056768948,0.8855382189736416,0.5053817332033106,0.22251381682205523,0.6763954305907993,0.8651236665823533,0.7518300829198845,0.870091288104429,0.40999488814929247,0.8613961573049028,0.9300190369300394,0.756554869248349,0.3268908856062513,0.5436190408323028,0.4495901839173652,0.723347442513546,-0.22255549557229562,0.883659348205898,0.6995089439032256,0.0511716430945144,0.7013096310736061,0.5829798304400752,0.7998417404952443,0.6850426473217299,0.599404334009602,0.6476909337397071,0.8244936491458134,0.7861445636762693,0.6219301306245835,0.8782795635683582,0.11527406782675927,0.8471508230202424,0.13969969583514835,0.8029839403248551,0.8127552455172725,0.6470451319773888,0.43091820311597623,0.8709737236113592,0.6323713223067355,0.46979680538291496,0.7425176558665467,0.8141632242909699,0.48776284011572246,0.6318088299453667,0.5944943409723716,0.6663317018003941,0.7573196006282965,0.7727765936690375,0.6742829087567881,0.7959672898065864,0.7164048264292215,0.9032364087414734,0.6301610347305645,0.7057264590433316,0.7825396087321267,0.3177508260093864,0.7688262690097472,0.8114927849591139,-0.03788869190870979,0.5687516438245244,-0.44652737136265874,0.021925478968177106,-0.06142975368544923,0.10119866945874031
삼성바이오로직스,0.6758731045337831,0.5297852549848322,0.8029120552629807,0.14630845259345385,0.8014313458884894,1.0,0.7661515660360336,0.7204878267487717,0.7242670865554062,0.6867655711669145,0.6725238145776992,0.8443206272492222,0.6823749181753082,0.6813147841470023,0.7366707850059931,0.7553195866509093,0.7185600856090123,0.6754309747579145,0.6673046794790772,0.7585085361862833,0.7060169563696798,0.5728664653488095,0.35590777595838263,0.6062151069572238,0.7091836501349614,0.7328778588340122,0.17201380569577462,0.609955605248507,0.7027010151296093,0.5536577039820918,0.7126786074255017,0.7180333421471488,0.5824966475153177,0.42547659334992544,0.5987670728570204,0.7083074333758987,0.534595834285895,0.5907277135305528,0.5885782626235676,0.642036666469613,-0.4695390339449636,0.6305257183102274,0.5553440821244884,0.6589170798098127,0.673569507161796,0.6451984384617792,0.7631109868400031,0.7275051585255169,0.6882594260935356,0.7069678907920605,0.8840455281248651,0.700209954687379,0.47154133564019757,0.6175827433172424,0.6837663831609492,0.6808507202582796,0.7631919761545175,0.718399785859043,0.8182981371110146,0.49315749453336977,-0.32585056871333407,0.6772487100221826,0.7835122614215244,0.797983303238664,0.37497236975622567,0.5905024911829715,0.6198910791607877,0.2843221885740608,0.6967960792245913,-0.1471814140488952,-0.5813207588494773,0.7489988144010805,0.6826643725106294,0.5250004771984139,0.7288866386627784,0.3797605524547297,0.702417242058759,0.6751377758769671,0.6848654722142292,0.6222390293149623,0.6944277953486464,0.5559466338600612,0.7061477328221076,0.7215682326111706,0.31678866841442777,0.5099216130111434,0.6819173379077094,0.8195189108777078,0.6969705806719194,0.4854332078799095,0.6414722744676307,0.5461307233652704,0.6679945887223963,0.6233645228927557,0.8065981064305021,0.5481727329171012,0.7354555473010137,0.6521871830752574,0.5934041001786531,0.5967625736757783,0.7863749467692448,0.5063329835184441,-0.06759536737646725,0.7630427594875551,0.6144913247246409,0.594753256999706,0.6394183392769147,0.6212584645096008,0.6160333572089842,0.74719446097682,0.6986941600068424,0.31513544488228207,0.8208316138584035,0.5616182300298749,0.7010980846642686,0.6551370875102658,0.6526710445822631,0.6985856858031355,0.6264486321783936,0.652070163401045,0.3245453325578959,0.6763425296817808,0.6505004650490804,0.5117231903234893,0.2877262336176337,0.7253747647589991,0.8250539292773782,0.5951502095762559,-0.2375768743599188,0.7601544827841312,0.6409230534335626,0.763273064561611,0.29408440506145395,0.5228331572008762,0.7143533812571172,0.6160822404497001,0.5317273110894918,0.7835362759498424,0.5501084356815981,0.4019374966116904,0.44885109070769347,0.8006823829750154,0.6454929038093636,0.726423003394268,0.5880871987152967,0.5758680169823746,0.7939781570307175,0.8006324068617277,0.4538773627475031,0.622089530859541,0.4971295952430288,0.5861788462042333,0.1173413029095815,0.6980943397251191,0.6856190067162024,-0.07239348960607643,0.5342864649207848,0.5564508701869387,0.7927668402165013,0.7636749044224028,0.5450414172743472,0.3920239259877437,0.7018170115410146,0.5821941720773421,0.5927853055933774,0.7688029130297453,0.23711255793621228,0.7098153554298382,0.4945334578329276,0.5644124203527926,0.7288656564893348,0.5473365741799744,0.49357614094819807,0.7760160985902349,0.642193661037558,0.42549130080136305,0.6498198705665756,0.6211120020123184,0.3346945128688103,0.611444571317929,0.4987161167499172,0.7356100772681577,0.7648886403677686,0.6983000487919122,0.8728067612713518,0.6559626023249798,0.5252176869171635,0.7637171404052183,0.570757985245475,0.6113879984947417,0.8104131447185633,0.45176431146384666,0.6384053213812664,0.8029211295237288,-0.05480021729729446,0.4911732272888026,-0.026662597567674525,0.23081508248076435,0.2614442826863444,-0.1694725353572143
삼성SDI,0.9624498297678175,0.8852730803040317,0.8898968106928978,0.24368863805941263,0.9457969346183951,0.7661515660360336,1.0,0.9505769482464467,0.565125084119741,0.9558137328752404,0.8557141618900884,0.8968915788929501,0.9601653812724267,0.957443161466866,0.9595018880870795,0.8182189394654154,0.7881037396595283,0.8233923098249427,0.7332937334786235,0.7913807845592632,0.7099765770767223,0.7697489552119577,0.3817038759446587,0.7388232251747019,0.8995954970184633,0.8583323268197225,0.08232374769954838,0.7885402026790229,0.9710157886781167,0.7934788744166774,0.866701740793789,0.9462842180501366,0.4408988743191117,0.570502674738757,0.342493025083568,0.7226752928654991,0.7056518603493176,0.8775816531645492,0.45395944978531133,0.6998631622511211,-0.725102244197822,0.7668180160831142,0.8711172404732693,0.6805460837714472,0.9390967135326791,0.9327098758463056,0.7908607055796357,0.6715897543567217,0.9209440373276142,0.8509172500057338,0.850815229560248,0.8978434716576744,0.4512566738559425,0.9088186953911103,0.3367358775400575,0.7937928925559381,0.9293521378626992,0.9319458819132987,0.848544419740296,0.6208962686444306,-0.321599433183585,0.8822650922796642,0.9140992360417358,0.8967419255833703,0.5904675948210063,0.9046781098586284,0.640620750600033,-0.05217141242596662,0.7793991099513854,-0.5732743844666889,-0.32261109069379745,0.8027972782887691,0.419468050787265,0.7618816705129786,0.7835904360280623,0.5368956526780708,0.8749088027622479,0.6216138803642586,0.8749083349035224,0.8086265438163547,0.8763606499471721,0.7537816263011599,0.9251342054781494,0.8961253310768126,0.2827217078610587,0.7078321320818965,0.8579925877676705,0.7725451293857211,0.8822571070247879,0.3971833501795555,0.843075472057229,0.5586397955895419,0.8078393397192642,0.7654664570366566,0.8349109546829095,0.8469754876561661,0.7964253909601323,0.9403929162683009,0.8112003768204039,0.7500828483813563,0.9243754162236915,0.8442943309271613,-0.35757079954959525,0.9213631099275794,0.8702333144481514,0.8190477006996825,0.953901545352856,0.8699380835750886,0.6109463699292278,0.7957266789768317,0.9635737956999647,0.5753406574557819,0.744784575755039,0.08308405818207566,0.762109524340146,0.8675932156925749,0.9249030553220158,0.8392345088695399,0.8058921736603621,0.9347878647218192,0.597948109425722,0.7626666288251008,0.7748348698371531,0.11622217596971403,0.052822336161391856,0.9178838125683252,0.9176275938939672,0.6426240661538876,-0.34683904374093516,0.787125420722028,0.8222175611920287,0.9244343923960407,-0.24040987360450636,0.5560009263230857,0.7392949241544987,0.6909559493442848,0.32882398428057574,0.8228199775182043,0.6241170376146684,0.36734183459512904,0.7852607890743205,0.8789720552450436,0.8246044207069064,0.8599752080125468,0.4823738508877539,0.9047127238810185,0.9161828284275424,0.7585368719764023,0.2544137277717129,0.6498966878328692,0.6121897772058713,0.5612497022691169,-0.3698175220623257,0.8764611758320358,0.7384081975571231,0.2429416083990012,0.8325435110573659,0.7046288171393205,0.7885229954834414,0.7510989781773163,0.695253078557004,0.7299857846223695,0.8727532804063952,0.9036449708334876,0.7405982845929779,0.8968698364599534,-0.08425988297288255,0.9170967387671448,0.037895213705746854,0.9093437239176829,0.8613697466764085,0.7688338547161633,0.550851141708341,0.8828356564560425,0.6413768179969701,0.26177760096584896,0.8137386743624077,0.7940594057991452,0.6087977922346741,0.7430167224581242,0.6695231035863238,0.7208484670226203,0.8330165491088525,0.8239312906320547,0.6188083592701421,0.6225368053466663,0.7745756607225276,0.9266748835351656,0.7734850269634275,0.7689627127056046,0.8575945000990274,0.4543992762909765,0.7789353290730587,0.8207319770691556,-0.040668487674173096,0.6727207125581183,-0.4937701277311056,-0.1848573769370993,-0.1999883434375548,0.037715163580619604
